month,Features,No,score,F1,AUC
12,['PD-1'],4,0.4444444444444444,0.6153846153846153,0.5
12,['PD-1'],5,0.5555555555555556,0.19999999999999998,0.5555555555555556
12,['PD-1'],6,0.5,0.0,0.5
12,['PD-1'],7,0.4444444444444444,0.6153846153846153,0.5
12,['PD-1'],8,0.4444444444444444,0.16666666666666669,0.5454545454545454
12,['PD-1'],9,0.5555555555555556,0.19999999999999998,0.5555555555555556
12,['PD-1'],10,0.4444444444444444,0.16666666666666669,0.5454545454545454
12,['PD-1'],11,0.4444444444444444,0.0,0.5
12,['PD-1'],12,0.5,0.0,0.5
12,['PD-1'],13,0.5555555555555556,0.7142857142857143,0.5
12,['PD-1'],14,0.3888888888888889,0.56,0.5
12,['PD-1'],15,0.5,0.18181818181818182,0.55
12,['PD-1'],16,0.4444444444444444,0.6153846153846153,0.5
12,['PD-1'],17,0.4444444444444444,0.0,0.5
12,['PD-1'],18,0.5,0.18181818181818182,0.55
12,['PD-1'],19,0.4444444444444444,0.16666666666666669,0.5454545454545454
12,['PD-1'],20,0.3333333333333333,0.5,0.5
12,['PD-1'],21,0.5,0.18181818181818182,0.55
12,['PD-1'],22,0.3888888888888889,0.2666666666666667,0.5769230769230769
12,['PD-1'],23,0.3888888888888889,0.0,0.5
12,['PD-1'],24,0.4444444444444444,0.16666666666666669,0.5454545454545454
12,['PD-1'],25,0.5555555555555556,0.33333333333333337,0.6
12,['PD-1'],26,0.5,0.0,0.5
12,['PD-1'],27,0.3888888888888889,0.0,0.5
12,['PD-1'],28,0.3888888888888889,0.56,0.5
